poi_id_center,center_poi,context_osm
45748,In-N-Out Burger,roads_highway_motorway_link
45748,In-N-Out Burger,roads_highway_motorway
45748,In-N-Out Burger,roads_highway_secondary
45748,In-N-Out Burger,roads_oneway_yes
45748,In-N-Out Burger,roads_oneway_yes
45748,In-N-Out Burger,roads_surface_asphalt
45748,In-N-Out Burger,roads_surface_concrete
44543,McDonald's,roads_bicycle_no
44543,McDonald's,roads_highway_motorway_link
44543,McDonald's,roads_highway_secondary
44543,McDonald's,roads_highway_secondary
44543,McDonald's,roads_oneway_yes
44543,McDonald's,roads_oneway_yes
44543,McDonald's,roads_surface_asphalt
44543,McDonald's,roads_surface_asphalt
45754,Pet Store,roads_bicycle_no
45754,Pet Store,roads_bicycle_no
45754,Pet Store,roads_bridge_yes
45754,Pet Store,roads_highway_motorway_link
45754,Pet Store,roads_highway_motorway
45754,Pet Store,roads_highway_secondary
45754,Pet Store,roads_oneway_yes
45754,Pet Store,roads_oneway_yes
45754,Pet Store,roads_surface_asphalt
45754,Pet Store,roads_surface_concrete
10798,Mexican,roads_bicycle_yes
10798,Mexican,roads_bicycle_yes
10798,Mexican,roads_highway_primary
10798,Mexican,roads_highway_primary
10798,Mexican,roads_highway_secondary
10798,Mexican,roads_oneway_yes
10798,Mexican,roads_oneway_yes
10798,Mexican,roads_surface_asphalt
10798,Mexican,roads_surface_asphalt
41642,Coffee Shop,roads_highway_secondary
41642,Coffee Shop,roads_highway_secondary
41642,Coffee Shop,roads_oneway_yes
41642,Coffee Shop,roads_oneway_yes
41642,Coffee Shop,roads_surface_asphalt
41642,Coffee Shop,roads_surface_asphalt
44660,Ultra-lounge,roads_highway_secondary
44660,Ultra-lounge,roads_highway_secondary
44660,Ultra-lounge,roads_oneway_yes
44660,Ultra-lounge,roads_oneway_yes
44660,Ultra-lounge,roads_surface_asphalt
44660,Ultra-lounge,roads_surface_asphalt
42175,Ultra-lounge,roads_highway_secondary
42175,Ultra-lounge,roads_highway_secondary
42175,Ultra-lounge,roads_oneway_yes
42175,Ultra-lounge,roads_oneway_yes
42175,Ultra-lounge,roads_surface_asphalt
42175,Ultra-lounge,roads_surface_asphalt
42095,Pizza,roads_highway_secondary
42095,Pizza,roads_highway_secondary
42095,Pizza,roads_oneway_yes
42095,Pizza,roads_oneway_yes
42095,Pizza,roads_surface_asphalt
42095,Pizza,roads_surface_asphalt
41010,Pub,roads_highway_primary
41010,Pub,roads_highway_primary
41010,Pub,roads_oneway_yes
41010,Pub,roads_oneway_yes
41010,Pub,roads_surface_asphalt
41010,Pub,roads_surface_asphalt
45863,Asian,roads_highway_primary
45863,Asian,roads_highway_primary
45863,Asian,roads_oneway_yes
45863,Asian,roads_oneway_yes
45863,Asian,roads_surface_asphalt
45863,Asian,roads_surface_asphalt
27375,Asian,roads_highway_primary
27375,Asian,roads_highway_primary
27375,Asian,roads_oneway_yes
27375,Asian,roads_oneway_yes
27375,Asian,roads_surface_asphalt
27375,Asian,roads_surface_asphalt
10666,Brewery / Microbrewery,roads_highway_primary
10666,Brewery / Microbrewery,roads_highway_primary
10666,Brewery / Microbrewery,roads_highway_secondary
10666,Brewery / Microbrewery,roads_highway_secondary
10666,Brewery / Microbrewery,roads_surface_concrete
10666,Brewery / Microbrewery,roads_surface_concrete
10666,Brewery / Microbrewery,roads_surface_asphalt
10666,Brewery / Microbrewery,roads_surface_asphalt
45955,Arcade,roads_bicycle_no
45955,Arcade,roads_bicycle_no
45955,Arcade,roads_bridge_yes
45955,Arcade,roads_highway_motorway_link
45955,Arcade,roads_highway_primary
45955,Arcade,roads_highway_motorway
45955,Arcade,roads_highway_secondary
45955,Arcade,roads_oneway_yes
45955,Arcade,roads_oneway_yes
45955,Arcade,roads_surface_asphalt
46018,French,roads_highway_primary
46018,French,roads_highway_primary
46018,French,roads_highway_primary
46018,French,roads_surface_asphalt
46018,French,roads_surface_asphalt
46018,French,roads_surface_asphalt
46326,Coffee Shop,roads_highway_secondary
46326,Coffee Shop,roads_highway_secondary
46326,Coffee Shop,roads_oneway_yes
46326,Coffee Shop,roads_oneway_yes
46326,Coffee Shop,roads_railway_subway
46326,Coffee Shop,roads_railway_tram
46326,Coffee Shop,roads_railway_light_rail
46326,Coffee Shop,roads_surface_asphalt
46326,Coffee Shop,roads_surface_asphalt
46326,Coffee Shop,roads_tunnel_yes
46326,Coffee Shop,roads_tunnel_yes
17421,Sports Bar,roads_highway_secondary
17421,Sports Bar,roads_highway_secondary
17421,Sports Bar,roads_oneway_yes
17421,Sports Bar,roads_oneway_yes
17421,Sports Bar,roads_public_transport_platform
17421,Sports Bar,roads_railway_platform
17421,Sports Bar,roads_railway_light_rail
17421,Sports Bar,roads_surface_asphalt
17421,Sports Bar,roads_surface_asphalt
46465,Starbucks,roads_highway_secondary
46465,Starbucks,roads_highway_secondary
46465,Starbucks,roads_oneway_yes
46465,Starbucks,roads_oneway_yes
46465,Starbucks,roads_public_transport_platform
46465,Starbucks,roads_railway_platform
46465,Starbucks,roads_railway_light_rail
46465,Starbucks,roads_surface_asphalt
46465,Starbucks,roads_surface_asphalt
16770,Breakfast,roads_highway_secondary
16770,Breakfast,roads_highway_secondary
16770,Breakfast,roads_highway_secondary
16770,Breakfast,roads_highway_secondary
16770,Breakfast,roads_highway_secondary
46486,Italian,roads_bicycle_destination
46486,Italian,roads_foot_no
46486,Italian,roads_highway_primary
46486,Italian,roads_highway_secondary
46486,Italian,roads_oneway_no
46486,Italian,roads_oneway_yes
46486,Italian,roads_oneway_yes
46486,Italian,roads_public_transport_platform
46486,Italian,roads_railway_platform
46486,Italian,roads_railway_rail
46486,Italian,roads_railway_light_rail
46486,Italian,roads_surface_asphalt
46486,Italian,roads_surface_asphalt
46487,Sushi,roads_bicycle_destination
46487,Sushi,roads_foot_no
46487,Sushi,roads_highway_primary
46487,Sushi,roads_highway_secondary
46487,Sushi,roads_oneway_no
46487,Sushi,roads_oneway_yes
46487,Sushi,roads_oneway_yes
46487,Sushi,roads_public_transport_platform
46487,Sushi,roads_railway_platform
46487,Sushi,roads_railway_rail
46487,Sushi,roads_railway_light_rail
46487,Sushi,roads_service_crossover
46487,Sushi,roads_surface_asphalt
46487,Sushi,roads_surface_asphalt
46551,Tower,roads_bicycle_yes
46551,Tower,roads_highway_trunk
46551,Tower,roads_highway_secondary
46551,Tower,roads_highway_secondary
46551,Tower,roads_oneway_no
46551,Tower,roads_oneway_yes
46551,Tower,roads_oneway_yes
46551,Tower,roads_railway_subway
46551,Tower,roads_railway_tram
46551,Tower,roads_railway_light_rail
46551,Tower,roads_surface_asphalt
46551,Tower,roads_surface_asphalt
46551,Tower,roads_tunnel_yes
45615,Mexican,roads_highway_primary
45615,Mexican,roads_highway_primary
45615,Mexican,roads_highway_primary
45615,Mexican,roads_surface_asphalt
45615,Mexican,roads_surface_asphalt
45615,Mexican,roads_surface_asphalt
9523,American,roads_highway_primary
9523,American,roads_highway_primary
9523,American,roads_oneway_no
9523,American,roads_oneway_no
9523,American,roads_surface_asphalt
9523,American,roads_surface_asphalt
40050,Burgers,roads_bicycle_designated
40050,Burgers,roads_bicycle_designated
40050,Burgers,roads_highway_primary
40050,Burgers,roads_highway_primary
40050,Burgers,roads_highway_secondary
40050,Burgers,roads_oneway_yes
40050,Burgers,roads_oneway_yes
40050,Burgers,roads_surface_asphalt
40050,Burgers,roads_surface_asphalt
10511,Cineplex,roads_highway_primary
10511,Cineplex,roads_highway_secondary
10511,Cineplex,roads_highway_secondary
10511,Cineplex,roads_oneway_yes
10511,Cineplex,roads_oneway_yes
10511,Cineplex,roads_surface_asphalt
10511,Cineplex,roads_surface_asphalt
10511,Cineplex,roads_surface_asphalt
46662,Technology,roads_bicycle_designated
46662,Technology,roads_bridge_yes
46662,Technology,roads_foot_no
46662,Technology,roads_highway_primary
46662,Technology,roads_highway_primary
46662,Technology,roads_highway_primary_link
46662,Technology,roads_oneway_yes
46662,Technology,roads_oneway_yes
46662,Technology,roads_surface_asphalt
46662,Technology,roads_surface_asphalt
29840,Bookstore,roads_bicycle_designated
29840,Bookstore,roads_bicycle_designated
29840,Bookstore,roads_highway_primary
29840,Bookstore,roads_highway_primary
29840,Bookstore,roads_highway_primary_link
29840,Bookstore,roads_oneway_yes
29840,Bookstore,roads_oneway_yes
29840,Bookstore,roads_surface_asphalt
29840,Bookstore,roads_surface_asphalt
46678,In-N-Out Burger,roads_foot_no
46678,In-N-Out Burger,roads_highway_primary
46678,In-N-Out Burger,roads_highway_primary
46678,In-N-Out Burger,roads_highway_primary_link
46678,In-N-Out Burger,roads_highway_secondary
46678,In-N-Out Burger,roads_oneway_yes
46678,In-N-Out Burger,roads_oneway_yes
46678,In-N-Out Burger,roads_surface_asphalt
46678,In-N-Out Burger,roads_surface_asphalt
29670,Stadium,roads_highway_primary
29670,Stadium,roads_highway_primary
29670,Stadium,roads_oneway_yes
29670,Stadium,roads_oneway_yes
29670,Stadium,roads_surface_asphalt
29670,Stadium,roads_surface_asphalt
29670,Stadium,roads_surface_paved
46695,Bakery,roads_bicycle_yes
46695,Bakery,roads_highway_secondary
46695,Bakery,roads_highway_secondary
46695,Bakery,roads_oneway_yes
46695,Bakery,roads_oneway_yes
46695,Bakery,roads_railway_subway
46695,Bakery,roads_railway_tram
46695,Bakery,roads_railway_light_rail
46695,Bakery,roads_surface_asphalt
46695,Bakery,roads_surface_asphalt
46695,Bakery,roads_tunnel_yes
46695,Bakery,roads_tunnel_yes
20082,Other - Art & Culture,roads_highway_secondary
20082,Other - Art & Culture,roads_highway_secondary
20082,Other - Art & Culture,roads_oneway_yes
20082,Other - Art & Culture,roads_oneway_yes
20082,Other - Art & Culture,roads_public_transport_platform
20082,Other - Art & Culture,roads_railway_platform
20082,Other - Art & Culture,roads_railway_light_rail
20082,Other - Art & Culture,roads_service_crossover
20082,Other - Art & Culture,roads_surface_asphalt
20082,Other - Art & Culture,roads_surface_asphalt
46825,Light Rail,roads_highway_secondary
46825,Light Rail,roads_oneway_yes
46825,Light Rail,roads_railway_rail
46825,Light Rail,roads_railway_light_rail
46825,Light Rail,roads_railway_light_rail
46825,Light Rail,roads_railway_light_rail
46825,Light Rail,roads_service_yard
46825,Light Rail,roads_service_yard
46825,Light Rail,roads_service_crossover
46825,Light Rail,roads_surface_asphalt
46825,Light Rail,roads_tunnel_building_passage
46833,Ferry,roads_highway_secondary
46833,Ferry,roads_highway_secondary
46833,Ferry,roads_highway_secondary
46833,Ferry,roads_oneway_yes
46833,Ferry,roads_oneway_yes
46833,Ferry,roads_surface_asphalt
46906,Theatre,roads_foot_use_sidepath
46906,Theatre,roads_highway_primary
46906,Theatre,roads_highway_primary
46906,Theatre,roads_oneway_yes
46906,Theatre,roads_oneway_yes
46906,Theatre,roads_surface_asphalt
46906,Theatre,roads_surface_asphalt
16838,Indian,roads_covered_yes
16838,Indian,roads_cutting_yes
16838,Indian,roads_foot_no
16838,Indian,roads_highway_primary
16838,Indian,roads_highway_primary_link
16838,Indian,roads_highway_secondary
16838,Indian,roads_oneway_yes
16838,Indian,roads_oneway_yes
16838,Indian,roads_surface_asphalt
16838,Indian,roads_surface_asphalt
16838,Indian,roads_tunnel_yes
27970,Other - Shopping,roads_covered_yes
27970,Other - Shopping,roads_cutting_yes
27970,Other - Shopping,roads_foot_no
27970,Other - Shopping,roads_highway_primary_link
27970,Other - Shopping,roads_highway_primary
27970,Other - Shopping,roads_highway_secondary_link
27970,Other - Shopping,roads_highway_secondary
27970,Other - Shopping,roads_oneway_yes
27970,Other - Shopping,roads_oneway_yes
27970,Other - Shopping,roads_surface_asphalt
27970,Other - Shopping,roads_surface_asphalt
47015,Asian,roads_covered_yes
47015,Asian,roads_cutting_yes
47015,Asian,roads_foot_no
47015,Asian,roads_highway_primary
47015,Asian,roads_highway_primary_link
47015,Asian,roads_highway_secondary
47015,Asian,roads_oneway_yes
47015,Asian,roads_oneway_yes
47015,Asian,roads_surface_asphalt
47015,Asian,roads_surface_asphalt
23589,Pizza,roads_covered_yes
23589,Pizza,roads_cutting_yes
23589,Pizza,roads_foot_no
23589,Pizza,roads_highway_primary
23589,Pizza,roads_highway_secondary
23589,Pizza,roads_oneway_yes
23589,Pizza,roads_oneway_yes
23589,Pizza,roads_surface_asphalt
23589,Pizza,roads_surface_asphalt
23589,Pizza,roads_tunnel_yes
33030,Walgreens,roads_highway_secondary_link
33030,Walgreens,roads_highway_secondary
33030,Walgreens,roads_highway_secondary
33030,Walgreens,roads_oneway_yes
33030,Walgreens,roads_oneway_yes
33030,Walgreens,roads_surface_asphalt
33030,Walgreens,roads_surface_asphalt
47033,Asian Food,roads_access_yes
47033,Asian Food,roads_highway_secondary_link
47033,Asian Food,roads_highway_secondary
47033,Asian Food,roads_highway_secondary
47033,Asian Food,roads_oneway_yes
47033,Asian Food,roads_oneway_yes
47033,Asian Food,roads_railway_proposed
47033,Asian Food,roads_surface_asphalt
47033,Asian Food,roads_surface_asphalt
47033,Asian Food,roads_tunnel_proposed
24502,Burgers,roads_foot_yes
24502,Burgers,roads_foot_yes
24502,Burgers,roads_highway_secondary
24502,Burgers,roads_highway_secondary
24502,Burgers,roads_oneway_yes
24502,Burgers,roads_oneway_yes
24502,Burgers,roads_railway_light_rail
24502,Burgers,roads_surface_asphalt
24502,Burgers,roads_surface_asphalt
24502,Burgers,roads_tunnel_yes
119497,Technology,roads_bicycle_no
119497,Technology,roads_bicycle_no
119497,Technology,roads_highway_motorway
119497,Technology,roads_highway_motorway
119497,Technology,roads_oneway_yes
119497,Technology,roads_oneway_yes
47019,Ultra-lounge,roads_access_no
47019,Ultra-lounge,roads_bicycle_yes
47019,Ultra-lounge,roads_bicycle_designated
47019,Ultra-lounge,roads_highway_secondary_link
47019,Ultra-lounge,roads_highway_secondary
47019,Ultra-lounge,roads_highway_secondary
47019,Ultra-lounge,roads_oneway_no
47019,Ultra-lounge,roads_oneway_yes
47019,Ultra-lounge,roads_oneway_yes
47019,Ultra-lounge,roads_railway_subway
47019,Ultra-lounge,roads_railway_tram
47019,Ultra-lounge,roads_railway_light_rail
47019,Ultra-lounge,roads_surface_asphalt
47019,Ultra-lounge,roads_tunnel_yes
47060,Best Buy,roads_highway_secondary
47060,Best Buy,roads_highway_secondary
47060,Best Buy,roads_oneway_yes
47060,Best Buy,roads_oneway_yes
47060,Best Buy,roads_surface_asphalt
47060,Best Buy,roads_surface_asphalt
39147,Burgers,roads_highway_secondary
39147,Burgers,roads_highway_secondary
39147,Burgers,roads_oneway_yes
39147,Burgers,roads_oneway_yes
39147,Burgers,roads_railway_light_rail
39147,Burgers,roads_surface_asphalt
39147,Burgers,roads_surface_asphalt
45897,Discount Store,roads_foot_no
45897,Discount Store,roads_highway_primary
45897,Discount Store,roads_highway_primary
45897,Discount Store,roads_highway_primary_link
45897,Discount Store,roads_oneway_yes
45897,Discount Store,roads_oneway_yes
45897,Discount Store,roads_surface_asphalt
45897,Discount Store,roads_surface_asphalt
47109,Contemporary Church,roads_highway_primary
47109,Contemporary Church,roads_highway_primary
47109,Contemporary Church,roads_highway_secondary
47109,Contemporary Church,roads_oneway_yes
47109,Contemporary Church,roads_oneway_yes
47109,Contemporary Church,roads_surface_asphalt
47109,Contemporary Church,roads_surface_asphalt
44439,Historic Church,roads_highway_primary
44439,Historic Church,roads_highway_primary
44439,Historic Church,roads_highway_secondary
44439,Historic Church,roads_horse_no
44439,Historic Church,roads_oneway_yes
44439,Historic Church,roads_oneway_yes
44439,Historic Church,roads_surface_asphalt
44439,Historic Church,roads_surface_asphalt
44888,Asian,roads_highway_secondary
44888,Asian,roads_highway_secondary
44888,Asian,roads_oneway_yes
44888,Asian,roads_oneway_yes
44888,Asian,roads_surface_asphalt
44888,Asian,roads_surface_asphalt
45593,Historic Landmark,roads_covered_yes
45593,Historic Landmark,roads_foot_no
45593,Historic Landmark,roads_highway_primary
45593,Historic Landmark,roads_highway_primary_link
45593,Historic Landmark,roads_highway_secondary
45593,Historic Landmark,roads_oneway_yes
45593,Historic Landmark,roads_oneway_yes
45593,Historic Landmark,roads_surface_asphalt
45593,Historic Landmark,roads_surface_asphalt
46056,Dive Bar,roads_cutting_yes
46056,Dive Bar,roads_foot_no
46056,Dive Bar,roads_foot_use_sidepath
46056,Dive Bar,roads_highway_secondary_link
46056,Dive Bar,roads_highway_primary
46056,Dive Bar,roads_highway_primary_link
46056,Dive Bar,roads_highway_secondary
46056,Dive Bar,roads_oneway_yes
46056,Dive Bar,roads_oneway_yes
46056,Dive Bar,roads_surface_asphalt
46056,Dive Bar,roads_surface_asphalt
46056,Dive Bar,roads_tunnel_yes
47117,Light Rail,roads_access_no
47117,Light Rail,roads_foot_yes
47117,Light Rail,roads_highway_secondary_link
47117,Light Rail,roads_highway_secondary
47117,Light Rail,roads_highway_secondary
47117,Light Rail,roads_oneway_yes
47117,Light Rail,roads_oneway_yes
47117,Light Rail,roads_railway_light_rail
47117,Light Rail,roads_surface_asphalt
47117,Light Rail,roads_surface_asphalt
47117,Light Rail,roads_tunnel_yes
42961,Breakfast,roads_foot_no
42961,Breakfast,roads_highway_motorway_link
42961,Breakfast,roads_highway_secondary
42961,Breakfast,roads_highway_secondary
42961,Breakfast,roads_oneway_yes
42961,Breakfast,roads_oneway_yes
42961,Breakfast,roads_public_transport_platform
42961,Breakfast,roads_railway_subway
42961,Breakfast,roads_railway_platform
42961,Breakfast,roads_surface_asphalt
42961,Breakfast,roads_surface_asphalt
42961,Breakfast,roads_tunnel_yes
42961,Breakfast,roads_tunnel_yes
28559,Asian,roads_highway_secondary_link
28559,Asian,roads_highway_secondary
28559,Asian,roads_highway_secondary
28559,Asian,roads_highway_secondary
28559,Asian,roads_oneway_yes
28559,Asian,roads_surface_asphalt
28559,Asian,roads_surface_asphalt
28559,Asian,roads_surface_asphalt
47136,Grocery,roads_access_no
47136,Grocery,roads_foot_no
47136,Grocery,roads_highway_primary
47136,Grocery,roads_highway_primary
47136,Grocery,roads_highway_trunk
47136,Grocery,roads_highway_trunk_link
47136,Grocery,roads_oneway_yes
47136,Grocery,roads_oneway_yes
47136,Grocery,roads_surface_asphalt
47136,Grocery,roads_surface_asphalt
47139,Asian,roads_highway_primary
47139,Asian,roads_highway_primary
47139,Asian,roads_oneway_yes
47139,Asian,roads_oneway_yes
47139,Asian,roads_surface_asphalt
47139,Asian,roads_surface_asphalt
47147,Ice Cream,roads_highway_primary
47147,Ice Cream,roads_highway_primary
47147,Ice Cream,roads_oneway_yes
47147,Ice Cream,roads_oneway_yes
47147,Ice Cream,roads_surface_asphalt
47147,Ice Cream,roads_surface_asphalt
47151,Peet's Coffee,roads_highway_primary
47151,Peet's Coffee,roads_highway_primary
47151,Peet's Coffee,roads_oneway_yes
47151,Peet's Coffee,roads_oneway_yes
47151,Peet's Coffee,roads_surface_asphalt
47151,Peet's Coffee,roads_surface_asphalt
47152,Asian,roads_highway_primary
47152,Asian,roads_highway_primary
47152,Asian,roads_oneway_yes
47152,Asian,roads_oneway_yes
47152,Asian,roads_surface_asphalt
47152,Asian,roads_surface_asphalt
47153,Bakery,roads_access_no
47153,Bakery,roads_foot_no
47153,Bakery,roads_highway_primary
47153,Bakery,roads_highway_trunk
47153,Bakery,roads_highway_trunk_link
47153,Bakery,roads_oneway_yes
47153,Bakery,roads_oneway_yes
47153,Bakery,roads_surface_asphalt
47153,Bakery,roads_surface_asphalt
47156,Pet Store,roads_access_no
47156,Pet Store,roads_foot_no
47156,Pet Store,roads_highway_trunk
47156,Pet Store,roads_highway_primary
47156,Pet Store,roads_highway_primary
47156,Pet Store,roads_highway_trunk_link
47156,Pet Store,roads_oneway_yes
47156,Pet Store,roads_oneway_yes
47156,Pet Store,roads_surface_asphalt
47156,Pet Store,roads_surface_asphalt
47158,Motel,roads_access_no
47158,Motel,roads_foot_no
47158,Motel,roads_highway_trunk
47158,Motel,roads_highway_primary
47158,Motel,roads_highway_primary
47158,Motel,roads_highway_trunk_link
47158,Motel,roads_oneway_yes
47158,Motel,roads_oneway_yes
47158,Motel,roads_surface_asphalt
47158,Motel,roads_surface_asphalt
47161,Library,roads_highway_primary
47161,Library,roads_highway_primary
47161,Library,roads_oneway_yes
47161,Library,roads_oneway_yes
47161,Library,roads_surface_asphalt
47161,Library,roads_surface_asphalt
47702,Indian,roads_highway_secondary_link
47702,Indian,roads_highway_secondary
47702,Indian,roads_highway_secondary
47702,Indian,roads_highway_secondary
47702,Indian,roads_oneway_yes
47702,Indian,roads_oneway_yes
47702,Indian,roads_surface_asphalt
47702,Indian,roads_surface_asphalt
47745,Asian,roads_highway_secondary
47745,Asian,roads_oneway_yes
47745,Asian,roads_railway_tram
47745,Asian,roads_railway_tram
47745,Asian,roads_railway_tram
47745,Asian,roads_railway_tram
47745,Asian,roads_service_crossover
47745,Asian,roads_surface_asphalt
41620,Mexican,roads_access_yes
41620,Mexican,roads_highway_secondary
41620,Mexican,roads_highway_secondary
41620,Mexican,roads_oneway_yes
41620,Mexican,roads_railway_proposed
41620,Mexican,roads_surface_asphalt
41620,Mexican,roads_surface_asphalt
41620,Mexican,roads_tunnel_proposed
10863,Stadium,roads_highway_secondary
10863,Stadium,roads_highway_secondary
10863,Stadium,roads_oneway_yes
10863,Stadium,roads_oneway_yes
10863,Stadium,roads_railway_rail
10863,Stadium,roads_railway_light_rail
10863,Stadium,roads_service_crossover
10863,Stadium,roads_service_siding
10863,Stadium,roads_surface_asphalt
47776,Subway,roads_highway_secondary
47776,Subway,roads_highway_secondary
47776,Subway,roads_oneway_yes
47776,Subway,roads_oneway_yes
47776,Subway,roads_public_transport_platform
47776,Subway,roads_railway_platform
47776,Subway,roads_railway_light_rail
47776,Subway,roads_surface_asphalt
47776,Subway,roads_surface_asphalt
47786,Mediterranean,roads_bridge_yes
47786,Mediterranean,roads_bridge_yes
47786,Mediterranean,roads_bridge_yes
47786,Mediterranean,roads_railway_monorail
47786,Mediterranean,roads_railway_monorail
47786,Mediterranean,roads_railway_monorail
47786,Mediterranean,roads_service_spur
47786,Mediterranean,roads_service_crossover
17214,Sculpture,roads_highway_secondary
17214,Sculpture,roads_highway_secondary
17214,Sculpture,roads_oneway_yes
17214,Sculpture,roads_oneway_yes
17214,Sculpture,roads_surface_asphalt
17214,Sculpture,roads_surface_asphalt
47799,Burgers,roads_bicycle_no
47799,Burgers,roads_bridge_yes
47799,Burgers,roads_bridge_yes
47799,Burgers,roads_foot_no
47799,Burgers,roads_highway_motorway_link
47799,Burgers,roads_oneway_yes
47799,Burgers,roads_railway_monorail
47799,Burgers,roads_railway_monorail
47799,Burgers,roads_service_spur
47799,Burgers,roads_service_crossover
35198,Italian,roads_foot_yes
35198,Italian,roads_highway_secondary
35198,Italian,roads_highway_secondary
35198,Italian,roads_oneway_yes
35198,Italian,roads_railway_light_rail
35198,Italian,roads_railway_light_rail
35198,Italian,roads_surface_asphalt
35198,Italian,roads_surface_asphalt
35198,Italian,roads_tunnel_yes
35198,Italian,roads_tunnel_yes
25201,Italian,roads_foot_yes
25201,Italian,roads_foot_yes
25201,Italian,roads_highway_secondary
25201,Italian,roads_highway_secondary
25201,Italian,roads_oneway_yes
25201,Italian,roads_oneway_yes
25201,Italian,roads_railway_light_rail
25201,Italian,roads_surface_asphalt
25201,Italian,roads_surface_asphalt
25201,Italian,roads_tunnel_yes
30243,Pizza,roads_foot_yes
30243,Pizza,roads_foot_yes
30243,Pizza,roads_highway_secondary
30243,Pizza,roads_highway_secondary
30243,Pizza,roads_oneway_yes
30243,Pizza,roads_oneway_yes
30243,Pizza,roads_railway_light_rail
30243,Pizza,roads_surface_asphalt
30243,Pizza,roads_surface_asphalt
30243,Pizza,roads_tunnel_yes
44758,Italian,roads_foot_yes
44758,Italian,roads_foot_yes
44758,Italian,roads_highway_secondary
44758,Italian,roads_highway_secondary
44758,Italian,roads_oneway_yes
44758,Italian,roads_oneway_yes
44758,Italian,roads_railway_light_rail
44758,Italian,roads_surface_asphalt
44758,Italian,roads_surface_asphalt
44758,Italian,roads_tunnel_yes
33147,Coffee Shop,roads_highway_secondary
33147,Coffee Shop,roads_highway_secondary
33147,Coffee Shop,roads_oneway_yes
33147,Coffee Shop,roads_oneway_yes
33147,Coffee Shop,roads_surface_asphalt
33147,Coffee Shop,roads_surface_paved
33147,Coffee Shop,roads_surface_paved
22644,Italian,roads_foot_yes
22644,Italian,roads_highway_secondary
22644,Italian,roads_oneway_yes
22644,Italian,roads_railway_light_rail
22644,Italian,roads_surface_asphalt
22644,Italian,roads_tunnel_yes
25202,Historic Landmark,roads_foot_yes
25202,Historic Landmark,roads_foot_yes
25202,Historic Landmark,roads_highway_secondary
25202,Historic Landmark,roads_highway_secondary
25202,Historic Landmark,roads_oneway_yes
25202,Historic Landmark,roads_oneway_yes
25202,Historic Landmark,roads_railway_light_rail
25202,Historic Landmark,roads_surface_asphalt
25202,Historic Landmark,roads_surface_asphalt
25202,Historic Landmark,roads_tunnel_yes
24086,Breakfast,roads_foot_yes
24086,Breakfast,roads_foot_yes
24086,Breakfast,roads_highway_secondary
24086,Breakfast,roads_highway_secondary
24086,Breakfast,roads_oneway_yes
24086,Breakfast,roads_oneway_yes
24086,Breakfast,roads_railway_light_rail
24086,Breakfast,roads_surface_asphalt
24086,Breakfast,roads_surface_asphalt
24086,Breakfast,roads_tunnel_yes
31458,High School,roads_highway_secondary_link
31458,High School,roads_highway_secondary
31458,High School,roads_highway_secondary
31458,High School,roads_oneway_yes
31458,High School,roads_oneway_yes
31458,High School,roads_railway_light_rail
31458,High School,roads_railway_light_rail
31458,High School,roads_surface_asphalt
31458,High School,roads_surface_asphalt
31464,Light Rail,roads_railway_light_rail
31464,Light Rail,roads_railway_light_rail
31464,Light Rail,roads_railway_light_rail
31464,Light Rail,roads_railway_light_rail
31464,Light Rail,roads_railway_light_rail
40171,Other - Food ,roads_foot_yes
40171,Other - Food ,roads_foot_yes
40171,Other - Food ,roads_highway_secondary
40171,Other - Food ,roads_highway_secondary
40171,Other - Food ,roads_oneway_yes
40171,Other - Food ,roads_oneway_yes
40171,Other - Food ,roads_railway_light_rail
40171,Other - Food ,roads_surface_asphalt
40171,Other - Food ,roads_surface_asphalt
40171,Other - Food ,roads_tunnel_yes
44585,Mexican,roads_highway_primary
44585,Mexican,roads_highway_primary
44585,Mexican,roads_oneway_yes
44585,Mexican,roads_oneway_yes
44585,Mexican,roads_railway_tram
44585,Mexican,roads_railway_light_rail
44585,Mexican,roads_railway_light_rail
44585,Mexican,roads_service_crossover
44585,Mexican,roads_surface_asphalt
44585,Mexican,roads_surface_asphalt
44585,Mexican,roads_tunnel_yes
41518,French,roads_highway_primary
41518,French,roads_highway_primary
41518,French,roads_oneway_yes
41518,French,roads_oneway_yes
41518,French,roads_railway_tram
41518,French,roads_railway_light_rail
41518,French,roads_railway_light_rail
41518,French,roads_service_crossover
41518,French,roads_surface_asphalt
41518,French,roads_surface_asphalt
41518,French,roads_tunnel_yes
25834,Theatre,roads_foot_yes
25834,Theatre,roads_foot_yes
25834,Theatre,roads_highway_secondary
25834,Theatre,roads_highway_secondary
25834,Theatre,roads_oneway_yes
25834,Theatre,roads_oneway_yes
25834,Theatre,roads_railway_light_rail
25834,Theatre,roads_railway_light_rail
25834,Theatre,roads_surface_asphalt
25834,Theatre,roads_surface_asphalt
25834,Theatre,roads_tunnel_yes
25834,Theatre,roads_tunnel_yes
47951,Pub,roads_foot_yes
47951,Pub,roads_foot_yes
47951,Pub,roads_highway_secondary
47951,Pub,roads_highway_secondary
47951,Pub,roads_oneway_yes
47951,Pub,roads_oneway_yes
47951,Pub,roads_railway_light_rail
47951,Pub,roads_railway_light_rail
47951,Pub,roads_surface_asphalt
47951,Pub,roads_surface_asphalt
47951,Pub,roads_tunnel_yes
47951,Pub,roads_tunnel_yes
