poi_id_center,center_poi,context_osm
23442,Subway,roads_oneway_yes
23442,Subway,roads_public_transport_platform
23442,Subway,roads_railway_subway
23442,Subway,roads_railway_platform
23442,Subway,roads_surface_asphalt
23442,Subway,roads_tunnel_yes
23442,Subway,roads_tunnel_yes
16200,Pub,roads_bicycle_yes
16200,Pub,roads_foot_yes
16200,Pub,roads_highway_primary
16200,Pub,roads_highway_secondary
16200,Pub,roads_oneway_yes
16200,Pub,roads_oneway_yes
16200,Pub,roads_railway_subway
16200,Pub,roads_surface_asphalt
16200,Pub,roads_surface_paved
16200,Pub,roads_tunnel_yes
23444,Plaza / Square,roads_railway_rail
23444,Plaza / Square,roads_railway_rail
23444,Plaza / Square,roads_railway_rail
23444,Plaza / Square,roads_railway_rail
23444,Plaza / Square,roads_railway_rail
23445,Breakfast,roads_railway_rail
23445,Breakfast,roads_railway_rail
23445,Breakfast,roads_railway_rail
23445,Breakfast,roads_railway_rail
23445,Breakfast,roads_railway_rail
22624,BBQ,roads_railway_rail
22624,BBQ,roads_railway_rail
22624,BBQ,roads_railway_rail
22624,BBQ,roads_railway_rail
22624,BBQ,roads_railway_rail
20282,Grocery,roads_railway_rail
20282,Grocery,roads_railway_rail
20282,Grocery,roads_railway_rail
20282,Grocery,roads_railway_rail
20282,Grocery,roads_railway_rail
20282,Grocery,roads_service_crossover
23035,Monument,roads_bicycle_no
23035,Monument,roads_bicycle_dismount
23035,Monument,roads_foot_no
23035,Monument,roads_foot_yes
23035,Monument,roads_highway_primary
23035,Monument,roads_oneway_yes
23035,Monument,roads_public_transport_platform
23035,Monument,roads_railway_rail
23035,Monument,roads_railway_rail
23035,Monument,roads_railway_platform
23035,Monument,roads_service_siding
23035,Monument,roads_surface_concrete
23035,Monument,roads_surface_asphalt
23035,Monument,roads_tunnel_yes
22738,Asian,roads_highway_primary
22738,Asian,roads_highway_primary
22738,Asian,roads_oneway_yes
22738,Asian,roads_oneway_yes
22738,Asian,roads_railway_subway
22738,Asian,roads_railway_subway
22738,Asian,roads_surface_asphalt
22738,Asian,roads_tunnel_yes
22738,Asian,roads_tunnel_yes
10130,Bridge,roads_access_no
10130,Bridge,roads_bicycle_no
10130,Bridge,roads_foot_no
10130,Bridge,roads_highway_motorway_link
10130,Bridge,roads_highway_motorway
10130,Bridge,roads_oneway_yes
10130,Bridge,roads_oneway_yes
10130,Bridge,roads_surface_asphalt
10130,Bridge,roads_surface_asphalt
10130,Bridge,roads_toll_yes
10130,Bridge,roads_tunnel_building_passage
18523,Apple Store,roads_highway_secondary_link
18523,Apple Store,roads_highway_secondary
18523,Apple Store,roads_highway_secondary
18523,Apple Store,roads_highway_secondary
18523,Apple Store,roads_oneway_yes
18523,Apple Store,roads_oneway_yes
18523,Apple Store,roads_oneway_yes
19682,Bike Shop,roads_foot_no
19682,Bike Shop,roads_highway_secondary_link
19682,Bike Shop,roads_highway_secondary
19682,Bike Shop,roads_oneway_yes
19682,Bike Shop,roads_oneway_yes
19682,Bike Shop,roads_surface_asphalt
19682,Bike Shop,roads_surface_asphalt
21786,Corporate Office,roads_bicycle_yes
21786,Corporate Office,roads_bicycle_yes
21786,Corporate Office,roads_highway_secondary_link
21786,Corporate Office,roads_highway_secondary
21786,Corporate Office,roads_highway_secondary
21786,Corporate Office,roads_oneway_yes
21786,Corporate Office,roads_surface_asphalt
21786,Corporate Office,roads_surface_asphalt
23775,Pub,roads_bicycle_yes
23775,Pub,roads_foot_no
23775,Pub,roads_highway_secondary_link
23775,Pub,roads_highway_secondary
23775,Pub,roads_oneway_no
23775,Pub,roads_oneway_yes
23775,Pub,roads_oneway_yes
23775,Pub,roads_railway_rail
23775,Pub,roads_surface_asphalt
23775,Pub,roads_surface_asphalt
23775,Pub,roads_surface_concrete
23775,Pub,roads_tunnel_yes
16098,Bookstore,roads_highway_secondary
16098,Bookstore,roads_highway_secondary
16098,Bookstore,roads_oneway_yes
16098,Bookstore,roads_oneway_yes
16098,Bookstore,roads_surface_asphalt
16098,Bookstore,roads_surface_asphalt
23808,Asian,roads_highway_secondary
23808,Asian,roads_highway_secondary
23808,Asian,roads_oneway_yes
23808,Asian,roads_oneway_yes
23808,Asian,roads_surface_asphalt
23808,Asian,roads_surface_asphalt
23812,Dive Bar,roads_highway_secondary
23812,Dive Bar,roads_highway_secondary
23812,Dive Bar,roads_highway_secondary
23812,Dive Bar,roads_surface_asphalt
23812,Dive Bar,roads_surface_asphalt
23812,Dive Bar,roads_surface_asphalt
19764,South American / Latin,roads_foot_no
19764,South American / Latin,roads_highway_primary
19764,South American / Latin,roads_highway_primary
19764,South American / Latin,roads_highway_primary_link
19764,South American / Latin,roads_oneway_yes
19764,South American / Latin,roads_oneway_yes
19764,South American / Latin,roads_railway_tram
19764,South American / Latin,roads_railway_tram
19764,South American / Latin,roads_surface_asphalt
19764,South American / Latin,roads_surface_asphalt
9125,Ice Cream,roads_bicycle_yes
9125,Ice Cream,roads_bicycle_yes
9125,Ice Cream,roads_foot_yes
9125,Ice Cream,roads_foot_yes
9125,Ice Cream,roads_highway_primary
9125,Ice Cream,roads_highway_primary
9125,Ice Cream,roads_surface_asphalt
9125,Ice Cream,roads_surface_asphalt
18527,Grocery,roads_bicycle_yes
18527,Grocery,roads_highway_secondary
18527,Grocery,roads_oneway_yes
18527,Grocery,roads_railway_subway
18527,Grocery,roads_surface_asphalt
18527,Grocery,roads_tunnel_yes
20952,Asian,roads_bicycle_yes
20952,Asian,roads_bicycle_yes
20952,Asian,roads_highway_secondary
20952,Asian,roads_highway_secondary
20952,Asian,roads_oneway_yes
20952,Asian,roads_oneway_yes
20952,Asian,roads_railway_subway
20952,Asian,roads_surface_asphalt
20952,Asian,roads_surface_asphalt
20952,Asian,roads_tunnel_yes
18111,Soul Food,roads_bicycle_yes
18111,Soul Food,roads_bicycle_yes
18111,Soul Food,roads_foot_no
18111,Soul Food,roads_foot_yes
18111,Soul Food,roads_highway_secondary_link
18111,Soul Food,roads_highway_secondary
18111,Soul Food,roads_highway_secondary
18111,Soul Food,roads_oneway_yes
18111,Soul Food,roads_oneway_yes
18111,Soul Food,roads_public_transport_platform
18111,Soul Food,roads_railway_subway
18111,Soul Food,roads_railway_platform
18111,Soul Food,roads_surface_asphalt
18111,Soul Food,roads_surface_asphalt
18111,Soul Food,roads_surface_terrazzo
18111,Soul Food,roads_tunnel_yes
9120,Pizza,roads_bicycle_yes
9120,Pizza,roads_bicycle_yes
9120,Pizza,roads_foot_yes
9120,Pizza,roads_highway_secondary
9120,Pizza,roads_highway_secondary
9120,Pizza,roads_oneway_no
9120,Pizza,roads_oneway_yes
9120,Pizza,roads_public_transport_platform
9120,Pizza,roads_railway_subway
9120,Pizza,roads_railway_platform
9120,Pizza,roads_surface_asphalt
9120,Pizza,roads_surface_concrete
9120,Pizza,roads_surface_terrazzo
9120,Pizza,roads_tunnel_yes
9171,Toys & Games,roads_bicycle_yes
9171,Toys & Games,roads_bicycle_yes
9171,Toys & Games,roads_foot_yes
9171,Toys & Games,roads_highway_secondary
9171,Toys & Games,roads_highway_secondary
9171,Toys & Games,roads_oneway_no
9171,Toys & Games,roads_oneway_yes
9171,Toys & Games,roads_public_transport_platform
9171,Toys & Games,roads_railway_subway
9171,Toys & Games,roads_railway_platform
9171,Toys & Games,roads_surface_asphalt
9171,Toys & Games,roads_surface_concrete
9171,Toys & Games,roads_surface_terrazzo
9171,Toys & Games,roads_tunnel_yes
9071,Coffee Shop,roads_bicycle_yes
9071,Coffee Shop,roads_foot_yes
9071,Coffee Shop,roads_highway_secondary
9071,Coffee Shop,roads_oneway_no
9071,Coffee Shop,roads_oneway_yes
9071,Coffee Shop,roads_public_transport_platform
9071,Coffee Shop,roads_railway_subway
9071,Coffee Shop,roads_railway_platform
9071,Coffee Shop,roads_surface_paved
9071,Coffee Shop,roads_surface_asphalt
9071,Coffee Shop,roads_surface_terrazzo
9071,Coffee Shop,roads_surface_concrete
9071,Coffee Shop,roads_tunnel_yes
9133,Coffee Shop,roads_foot_yes
9133,Coffee Shop,roads_foot_yes
9133,Coffee Shop,roads_highway_secondary
9133,Coffee Shop,roads_highway_secondary
9133,Coffee Shop,roads_oneway_yes
9133,Coffee Shop,roads_railway_subway
9133,Coffee Shop,roads_surface_asphalt
9133,Coffee Shop,roads_surface_asphalt
9133,Coffee Shop,roads_tunnel_yes
16223,Brewery / Microbrewery,roads_bicycle_yes
16223,Brewery / Microbrewery,roads_foot_yes
16223,Brewery / Microbrewery,roads_foot_yes
16223,Brewery / Microbrewery,roads_highway_secondary
16223,Brewery / Microbrewery,roads_highway_secondary
16223,Brewery / Microbrewery,roads_oneway_no
16223,Brewery / Microbrewery,roads_oneway_yes
16223,Brewery / Microbrewery,roads_railway_subway
16223,Brewery / Microbrewery,roads_surface_asphalt
16223,Brewery / Microbrewery,roads_surface_asphalt
16223,Brewery / Microbrewery,roads_surface_paved
16223,Brewery / Microbrewery,roads_tunnel_yes
9134,Coffee Shop,roads_foot_yes
9134,Coffee Shop,roads_foot_yes
9134,Coffee Shop,roads_highway_secondary
9134,Coffee Shop,roads_highway_secondary
9134,Coffee Shop,roads_oneway_yes
9134,Coffee Shop,roads_oneway_yes
9134,Coffee Shop,roads_surface_asphalt
9134,Coffee Shop,roads_surface_asphalt
15705,French,roads_foot_yes
15705,French,roads_foot_yes
15705,French,roads_highway_secondary
15705,French,roads_highway_secondary
15705,French,roads_oneway_yes
15705,French,roads_oneway_yes
15705,French,roads_surface_asphalt
15705,French,roads_surface_asphalt
9122,Coffee Shop,roads_foot_yes
9122,Coffee Shop,roads_foot_yes
9122,Coffee Shop,roads_highway_secondary
9122,Coffee Shop,roads_highway_secondary
9122,Coffee Shop,roads_oneway_yes
9122,Coffee Shop,roads_oneway_yes
9122,Coffee Shop,roads_surface_asphalt
9122,Coffee Shop,roads_surface_asphalt
9135,Coffee Shop,roads_foot_yes
9135,Coffee Shop,roads_foot_yes
9135,Coffee Shop,roads_highway_secondary
9135,Coffee Shop,roads_highway_secondary
9135,Coffee Shop,roads_oneway_yes
9135,Coffee Shop,roads_oneway_yes
9135,Coffee Shop,roads_surface_asphalt
9135,Coffee Shop,roads_surface_asphalt
10356,Pizza,roads_foot_no
10356,Pizza,roads_foot_yes
10356,Pizza,roads_foot_yes
10356,Pizza,roads_highway_secondary
10356,Pizza,roads_highway_secondary
10356,Pizza,roads_oneway_yes
10356,Pizza,roads_oneway_yes
10356,Pizza,roads_surface_asphalt
10356,Pizza,roads_surface_asphalt
9136,French,roads_foot_no
9136,French,roads_foot_yes
9136,French,roads_foot_yes
9136,French,roads_highway_secondary
9136,French,roads_highway_secondary
9136,French,roads_oneway_yes
9136,French,roads_oneway_yes
9136,French,roads_surface_asphalt
9136,French,roads_surface_asphalt
9139,Peet's Coffee,roads_foot_no
9139,Peet's Coffee,roads_foot_yes
9139,Peet's Coffee,roads_highway_secondary
9139,Peet's Coffee,roads_highway_secondary
9139,Peet's Coffee,roads_oneway_yes
9139,Peet's Coffee,roads_oneway_yes
9139,Peet's Coffee,roads_surface_asphalt
9139,Peet's Coffee,roads_surface_asphalt
10357,Grocery,roads_foot_no
10357,Grocery,roads_foot_yes
10357,Grocery,roads_foot_yes
10357,Grocery,roads_highway_secondary
10357,Grocery,roads_highway_secondary
10357,Grocery,roads_oneway_yes
10357,Grocery,roads_oneway_yes
10357,Grocery,roads_surface_asphalt
10357,Grocery,roads_surface_asphalt
9130,Starbucks,roads_bicycle_yes
9130,Starbucks,roads_bicycle_yes
9130,Starbucks,roads_foot_yes
9130,Starbucks,roads_highway_secondary
9130,Starbucks,roads_highway_secondary
9130,Starbucks,roads_oneway_yes
9130,Starbucks,roads_oneway_yes
9130,Starbucks,roads_surface_asphalt
9130,Starbucks,roads_surface_concrete
18618,Pizza,roads_bicycle_yes
18618,Pizza,roads_bicycle_yes
18618,Pizza,roads_foot_yes
18618,Pizza,roads_highway_secondary
18618,Pizza,roads_highway_secondary
18618,Pizza,roads_oneway_yes
18618,Pizza,roads_oneway_yes
18618,Pizza,roads_surface_asphalt
18618,Pizza,roads_surface_asphalt
22871,American,roads_bicycle_yes
22871,American,roads_bicycle_yes
22871,American,roads_foot_yes
22871,American,roads_highway_secondary
22871,American,roads_highway_secondary
22871,American,roads_oneway_yes
22871,American,roads_oneway_yes
22871,American,roads_surface_asphalt
22871,American,roads_surface_asphalt
18614,Dive Bar,roads_bicycle_yes
18614,Dive Bar,roads_bicycle_yes
18614,Dive Bar,roads_foot_yes
18614,Dive Bar,roads_highway_secondary
18614,Dive Bar,roads_highway_secondary
18614,Dive Bar,roads_oneway_yes
18614,Dive Bar,roads_oneway_yes
18614,Dive Bar,roads_surface_asphalt
18614,Dive Bar,roads_surface_asphalt
12995,Hot Dogs & Sausages,roads_bicycle_yes
12995,Hot Dogs & Sausages,roads_foot_yes
12995,Hot Dogs & Sausages,roads_highway_secondary
12995,Hot Dogs & Sausages,roads_oneway_yes
12995,Hot Dogs & Sausages,roads_surface_asphalt
23985,American,roads_highway_primary
23985,American,roads_highway_primary
23985,American,roads_oneway_yes
23985,American,roads_oneway_yes
23985,American,roads_railway_light_rail
23985,American,roads_railway_light_rail
23985,American,roads_surface_asphalt
23985,American,roads_surface_asphalt
23993,Wine Bar,roads_foot_no
23993,Wine Bar,roads_highway_primary
23993,Wine Bar,roads_highway_primary_link
23993,Wine Bar,roads_highway_secondary
23993,Wine Bar,roads_oneway_no
23993,Wine Bar,roads_oneway_yes
23993,Wine Bar,roads_oneway_yes
23993,Wine Bar,roads_railway_tram
23993,Wine Bar,roads_railway_light_rail
23993,Wine Bar,roads_service_spur
23993,Wine Bar,roads_service_crossover
23993,Wine Bar,roads_surface_asphalt
23993,Wine Bar,roads_surface_asphalt
23993,Wine Bar,roads_tunnel_yes
9140,Other - Shopping,roads_highway_secondary
9140,Other - Shopping,roads_railway_subway
9140,Other - Shopping,roads_railway_tram
9140,Other - Shopping,roads_railway_tram
9140,Other - Shopping,roads_railway_light_rail
9140,Other - Shopping,roads_railway_light_rail
9140,Other - Shopping,roads_railway_turntable
9140,Other - Shopping,roads_surface_asphalt
9140,Other - Shopping,roads_tunnel_yes
9140,Other - Shopping,roads_tunnel_yes
23991,Brewery / Microbrewery,roads_highway_secondary
23991,Brewery / Microbrewery,roads_highway_secondary
23991,Brewery / Microbrewery,roads_highway_secondary
23991,Brewery / Microbrewery,roads_surface_asphalt
23991,Brewery / Microbrewery,roads_surface_asphalt
23991,Brewery / Microbrewery,roads_surface_asphalt
23588,Pub,roads_highway_secondary
23588,Pub,roads_highway_secondary
23588,Pub,roads_highway_secondary
23588,Pub,roads_surface_asphalt
23588,Pub,roads_surface_asphalt
23588,Pub,roads_surface_asphalt
21772,Corporate Office,roads_highway_secondary
21772,Corporate Office,roads_highway_secondary
21772,Corporate Office,roads_highway_secondary
21772,Corporate Office,roads_surface_asphalt
21772,Corporate Office,roads_surface_asphalt
21772,Corporate Office,roads_surface_asphalt
17838,Mexican,roads_highway_primary
17838,Mexican,roads_highway_primary
17838,Mexican,roads_highway_secondary
17838,Mexican,roads_oneway_yes
17838,Mexican,roads_oneway_yes
17838,Mexican,roads_surface_asphalt
17838,Mexican,roads_surface_asphalt
14793,Gas & Automotive,roads_bicycle_yes
14793,Gas & Automotive,roads_covered_no
14793,Gas & Automotive,roads_highway_primary
14793,Gas & Automotive,roads_highway_secondary
14793,Gas & Automotive,roads_oneway_yes
14793,Gas & Automotive,roads_oneway_yes
14793,Gas & Automotive,roads_surface_asphalt
14793,Gas & Automotive,roads_surface_asphalt
13189,Other - Nightlife ,roads_bicycle_yes
13189,Other - Nightlife ,roads_covered_no
13189,Other - Nightlife ,roads_highway_primary
13189,Other - Nightlife ,roads_highway_secondary
13189,Other - Nightlife ,roads_oneway_yes
13189,Other - Nightlife ,roads_oneway_yes
13189,Other - Nightlife ,roads_surface_asphalt
13189,Other - Nightlife ,roads_surface_asphalt
24334,Sandwich Shop,roads_bicycle_yes
24334,Sandwich Shop,roads_foot_no
24334,Sandwich Shop,roads_highway_secondary_link
24334,Sandwich Shop,roads_highway_secondary
24334,Sandwich Shop,roads_oneway_yes
24334,Sandwich Shop,roads_oneway_yes
24334,Sandwich Shop,roads_surface_asphalt
24334,Sandwich Shop,roads_surface_asphalt
24334,Sandwich Shop,roads_surface_concrete
24334,Sandwich Shop,roads_tunnel_yes
24158,Coffee Shop,roads_highway_secondary_link
24158,Coffee Shop,roads_highway_secondary
24158,Coffee Shop,roads_highway_secondary
24158,Coffee Shop,roads_oneway_yes
24158,Coffee Shop,roads_oneway_yes
24158,Coffee Shop,roads_surface_asphalt
24158,Coffee Shop,roads_surface_asphalt
9153,City Park,roads_highway_secondary_link
9153,City Park,roads_highway_secondary
9153,City Park,roads_highway_secondary
9153,City Park,roads_oneway_yes
9153,City Park,roads_oneway_yes
9153,City Park,roads_railway_light_rail
9153,City Park,roads_railway_light_rail
9153,City Park,roads_surface_asphalt
9153,City Park,roads_surface_asphalt
24499,Burgers,roads_highway_trunk
24499,Burgers,roads_highway_trunk
24499,Burgers,roads_highway_trunk_link
24499,Burgers,roads_highway_trunk_link
24499,Burgers,roads_oneway_yes
24499,Burgers,roads_oneway_yes
24499,Burgers,roads_oneway_yes
23599,Pub,roads_highway_secondary
23599,Pub,roads_highway_secondary
23599,Pub,roads_highway_secondary
23599,Pub,roads_surface_asphalt
23599,Pub,roads_surface_asphalt
23599,Pub,roads_surface_asphalt
24537,Mexican,roads_highway_secondary
24537,Mexican,roads_highway_secondary
24537,Mexican,roads_highway_secondary
24537,Mexican,roads_highway_secondary
24537,Mexican,roads_highway_secondary
24537,Mexican,roads_surface_asphalt
10496,Train Station,roads_bicycle_yes
10496,Train Station,roads_highway_trunk
10496,Train Station,roads_highway_secondary
10496,Train Station,roads_highway_secondary
10496,Train Station,roads_oneway_yes
10496,Train Station,roads_oneway_yes
10496,Train Station,roads_railway_rail
10496,Train Station,roads_railway_light_rail
10496,Train Station,roads_railway_light_rail
10496,Train Station,roads_service_crossover
10496,Train Station,roads_service_siding
23302,Train Station,roads_bicycle_yes
23302,Train Station,roads_bridge_yes
23302,Train Station,roads_foot_no
23302,Train Station,roads_highway_primary_link
23302,Train Station,roads_highway_primary
23302,Train Station,roads_highway_secondary_link
23302,Train Station,roads_highway_secondary
23302,Train Station,roads_oneway_no
23302,Train Station,roads_oneway_yes
23302,Train Station,roads_oneway_yes
23302,Train Station,roads_railway_rail
23302,Train Station,roads_surface_asphalt
23302,Train Station,roads_surface_asphalt
23302,Train Station,roads_surface_concrete
23302,Train Station,roads_tunnel_yes
23790,Train Station,roads_bicycle_yes
23790,Train Station,roads_bicycle_yes
23790,Train Station,roads_highway_primary
23790,Train Station,roads_highway_trunk_link
23790,Train Station,roads_oneway_yes
23790,Train Station,roads_railway_rail
23790,Train Station,roads_railway_rail
23790,Train Station,roads_surface_asphalt
17063,Train Station,roads_bicycle_yes
17063,Train Station,roads_foot_no
17063,Train Station,roads_foot_yes
17063,Train Station,roads_highway_trunk
17063,Train Station,roads_highway_trunk_link
17063,Train Station,roads_oneway_yes
17063,Train Station,roads_oneway_yes
17063,Train Station,roads_public_transport_platform
17063,Train Station,roads_railway_rail
17063,Train Station,roads_railway_platform
24671,Light Rail,roads_bicycle_yes
24671,Light Rail,roads_bicycle_yes
24671,Light Rail,roads_foot_no
24671,Light Rail,roads_highway_trunk
24671,Light Rail,roads_highway_secondary
24671,Light Rail,roads_oneway_yes
24671,Light Rail,roads_oneway_yes
24671,Light Rail,roads_railway_rail
24671,Light Rail,roads_railway_light_rail
24671,Light Rail,roads_service_crossover
16851,Nature Preserve,roads_bicycle_no
16851,Nature Preserve,roads_bicycle_no
16851,Nature Preserve,roads_bridge_yes
16851,Nature Preserve,roads_highway_motorway_link
16851,Nature Preserve,roads_highway_motorway
16851,Nature Preserve,roads_oneway_yes
16851,Nature Preserve,roads_oneway_yes
21776,Corporate Office,roads_highway_secondary
21776,Corporate Office,roads_highway_secondary
21776,Corporate Office,roads_highway_secondary
21776,Corporate Office,roads_surface_asphalt
21776,Corporate Office,roads_surface_asphalt
21776,Corporate Office,roads_surface_asphalt
24742,Asian Food,roads_highway_secondary
24742,Asian Food,roads_highway_secondary
24742,Asian Food,roads_highway_secondary
24742,Asian Food,roads_surface_asphalt
24742,Asian Food,roads_surface_asphalt
24742,Asian Food,roads_surface_asphalt
23308,Coffee Shop,roads_highway_secondary
23308,Coffee Shop,roads_highway_secondary
23308,Coffee Shop,roads_highway_secondary
23308,Coffee Shop,roads_surface_asphalt
23308,Coffee Shop,roads_surface_asphalt
23308,Coffee Shop,roads_surface_asphalt
21767,Corporate Office,roads_highway_secondary
21767,Corporate Office,roads_highway_secondary
21767,Corporate Office,roads_highway_secondary
21767,Corporate Office,roads_highway_secondary
21767,Corporate Office,roads_surface_asphalt
21767,Corporate Office,roads_surface_asphalt
24747,Ice Cream,roads_highway_secondary
24747,Ice Cream,roads_highway_secondary
24747,Ice Cream,roads_highway_secondary
24747,Ice Cream,roads_oneway_yes
24747,Ice Cream,roads_surface_asphalt
24747,Ice Cream,roads_surface_asphalt
24748,Bakery,roads_highway_secondary
24748,Bakery,roads_highway_secondary
24748,Bakery,roads_highway_secondary
24748,Bakery,roads_oneway_yes
24748,Bakery,roads_surface_asphalt
24748,Bakery,roads_surface_asphalt
24258,Starbucks,roads_highway_secondary
24258,Starbucks,roads_highway_secondary
24258,Starbucks,roads_highway_secondary
24258,Starbucks,roads_surface_asphalt
24258,Starbucks,roads_surface_asphalt
24258,Starbucks,roads_surface_asphalt
23324,Bakery,roads_bicycle_yes
23324,Bakery,roads_bicycle_yes
23324,Bakery,roads_foot_no
23324,Bakery,roads_highway_trunk
23324,Bakery,roads_highway_trunk
23324,Bakery,roads_highway_secondary
23324,Bakery,roads_oneway_yes
23324,Bakery,roads_oneway_yes
23324,Bakery,roads_railway_rail
23324,Bakery,roads_railway_rail
23324,Bakery,roads_railway_light_rail
23324,Bakery,roads_surface_asphalt
10767,Train Station,roads_highway_primary
10767,Train Station,roads_highway_primary
10767,Train Station,roads_highway_secondary
10767,Train Station,roads_oneway_yes
10767,Train Station,roads_oneway_yes
10767,Train Station,roads_railway_rail
10767,Train Station,roads_railway_rail
10767,Train Station,roads_surface_asphalt
10767,Train Station,roads_surface_asphalt
17013,Train Station,roads_railway_rail
17013,Train Station,roads_railway_rail
17013,Train Station,roads_railway_rail
17013,Train Station,roads_railway_rail
17013,Train Station,roads_railway_rail
24754,Train Station,roads_bridge_yes
24754,Train Station,roads_highway_primary
24754,Train Station,roads_highway_secondary
24754,Train Station,roads_highway_secondary
24754,Train Station,roads_oneway_no
24754,Train Station,roads_oneway_yes
24754,Train Station,roads_oneway_yes
24754,Train Station,roads_railway_rail
24754,Train Station,roads_surface_asphalt
24754,Train Station,roads_surface_asphalt
19542,Airport,roads_bridge_yes
19542,Airport,roads_bridge_yes
19542,Airport,roads_bridge_yes
19542,Airport,roads_railway_monorail
19542,Airport,roads_railway_monorail
19542,Airport,roads_railway_monorail
24756,Gate,roads_bridge_yes
24756,Gate,roads_bridge_yes
24756,Gate,roads_bridge_yes
24756,Gate,roads_highway_motorway_link
24756,Gate,roads_oneway_yes
24756,Gate,roads_railway_monorail
24756,Gate,roads_railway_monorail
24756,Gate,roads_railway_monorail
24756,Gate,roads_service_spur
24756,Gate,roads_service_crossover
24758,Gate,roads_bridge_yes
24758,Gate,roads_bridge_yes
24758,Gate,roads_bridge_yes
24758,Gate,roads_railway_monorail
24758,Gate,roads_railway_monorail
24758,Gate,roads_railway_monorail
24758,Gate,roads_service_spur
24758,Gate,roads_service_crossover
24788,Dive Bar,roads_highway_secondary
24788,Dive Bar,roads_highway_secondary
24788,Dive Bar,roads_highway_secondary
24788,Dive Bar,roads_oneway_yes
24788,Dive Bar,roads_oneway_yes
24788,Dive Bar,roads_surface_asphalt
24788,Dive Bar,roads_surface_asphalt
24788,Dive Bar,roads_surface_asphalt
24852,Arcade,roads_railway_abandoned
24852,Arcade,roads_railway_abandoned
24852,Arcade,roads_railway_abandoned
24852,Arcade,roads_railway_abandoned
24852,Arcade,roads_railway_tram
24852,Arcade,roads_railway_tram
24853,Other - Architecture,roads_railway_abandoned
24853,Other - Architecture,roads_railway_abandoned
24853,Other - Architecture,roads_railway_abandoned
24853,Other - Architecture,roads_railway_abandoned
24853,Other - Architecture,roads_railway_abandoned
24853,Other - Architecture,roads_railway_tram
24853,Other - Architecture,roads_railway_tram
24858,Saloon,roads_highway_secondary
24858,Saloon,roads_highway_secondary
24858,Saloon,roads_oneway_yes
24858,Saloon,roads_oneway_yes
24858,Saloon,roads_surface_asphalt
24858,Saloon,roads_surface_asphalt
24859,National Park,roads_railway_proposed
24859,National Park,roads_railway_proposed
24859,National Park,roads_railway_tram
24859,National Park,roads_railway_tram
24859,National Park,roads_railway_tram
24859,National Park,roads_railway_tram
24859,National Park,roads_railway_turntable
24859,National Park,roads_service_spur
24859,National Park,roads_service_crossover
24860,National Park,roads_railway_proposed
24860,National Park,roads_railway_proposed
24860,National Park,roads_railway_proposed
24860,National Park,roads_railway_tram
24860,National Park,roads_railway_tram
24860,National Park,roads_railway_tram
24860,National Park,roads_railway_tram
24860,National Park,roads_railway_turntable
24860,National Park,roads_service_spur
24860,National Park,roads_service_crossover
24862,Other - Travel & Lodging,roads_railway_proposed
24862,Other - Travel & Lodging,roads_railway_proposed
24862,Other - Travel & Lodging,roads_railway_tram
24862,Other - Travel & Lodging,roads_railway_tram
24862,Other - Travel & Lodging,roads_railway_tram
24862,Other - Travel & Lodging,roads_railway_tram
24862,Other - Travel & Lodging,roads_railway_turntable
24862,Other - Travel & Lodging,roads_service_spur
24862,Other - Travel & Lodging,roads_service_crossover
22866,Traditional Art Museum,roads_railway_proposed
22866,Traditional Art Museum,roads_railway_proposed
22866,Traditional Art Museum,roads_railway_tram
22866,Traditional Art Museum,roads_railway_tram
22866,Traditional Art Museum,roads_railway_tram
22866,Traditional Art Museum,roads_railway_tram
22866,Traditional Art Museum,roads_railway_turntable
22866,Traditional Art Museum,roads_service_spur
22866,Traditional Art Museum,roads_service_crossover
22868,Historic Landmark,roads_railway_proposed
22868,Historic Landmark,roads_railway_proposed
22868,Historic Landmark,roads_railway_tram
22868,Historic Landmark,roads_railway_tram
22868,Historic Landmark,roads_railway_tram
22868,Historic Landmark,roads_railway_tram
22868,Historic Landmark,roads_railway_turntable
22868,Historic Landmark,roads_service_spur
22868,Historic Landmark,roads_service_crossover
10362,Other - Entertainment,roads_highway_secondary_link
10362,Other - Entertainment,roads_highway_secondary
10362,Other - Entertainment,roads_highway_secondary
10362,Other - Entertainment,roads_oneway_yes
10362,Other - Entertainment,roads_surface_asphalt
10362,Other - Entertainment,roads_surface_asphalt
10362,Other - Entertainment,roads_surface_asphalt
9954,City Park,roads_bicycle_no
9954,City Park,roads_bridge_yes
9954,City Park,roads_foot_no
9954,City Park,roads_highway_motorway_link
9954,City Park,roads_highway_motorway
9954,City Park,roads_historic_yes
9954,City Park,roads_oneway_yes
9954,City Park,roads_surface_asphalt
9954,City Park,roads_toll_no
9954,City Park,roads_toll_yes
17209,Sculpture,roads_bicycle_no
17209,Sculpture,roads_bridge_yes
17209,Sculpture,roads_foot_no
17209,Sculpture,roads_highway_motorway_link
17209,Sculpture,roads_highway_motorway
17209,Sculpture,roads_historic_yes
17209,Sculpture,roads_oneway_yes
17209,Sculpture,roads_surface_asphalt
17209,Sculpture,roads_toll_no
17209,Sculpture,roads_toll_yes
10555,Scenic Lookout,roads_bicycle_no
10555,Scenic Lookout,roads_bridge_yes
10555,Scenic Lookout,roads_foot_no
10555,Scenic Lookout,roads_highway_motorway_link
10555,Scenic Lookout,roads_highway_motorway
